10.2	-1.27E-10
10.4	-1.25E-10
10.6	-1.23E-10
10.8	-1.22E-10
11	-1.20E-10
11.2	-1.19E-10
11.4	-1.17E-10
11.6	-1.16E-10
11.8	-1.15E-10
12	-1.14E-10
12.2	-1.13E-10
12.4	-1.12E-10
12.6	-1.12E-10
12.8	-1.11E-10
13	-1.11E-10
13.2	-1.10E-10
13.4	-1.10E-10
13.6	-1.09E-10
13.8	-1.09E-10
14	-1.08E-10
14.2	-1.08E-10
14.4	-1.08E-10
14.6	-1.08E-10
14.8	-1.08E-10
15	-1.08E-10
15.2	-1.07E-10
15.4	-1.07E-10
15.6	-1.07E-10
15.8	-1.07E-10
16	-1.07E-10
16.2	-1.07E-10
16.4	-1.08E-10
16.6	-1.08E-10
16.8	-1.08E-10
17	-1.08E-10
17.2	-1.08E-10
17.4	-1.08E-10
17.6	-1.08E-10
17.8	-1.08E-10
18	-1.09E-10
18.2	-1.09E-10
18.4	-1.09E-10
18.6	-1.10E-10
18.8	-1.10E-10
19	-1.10E-10
19.2	-1.11E-10
19.4	-1.11E-10
19.6	-1.12E-10
19.8	-1.12E-10
20	-1.13E-10
